Unnamed: 0,B2_3-2_Spleen_S12,B2_3-1_Spleen_S6,B2_3-5_Spleen_S24,B2_1-6_Spleen_S17,B2_1-3_Spleen_S42,B2_2-6_Spleen_S43,B2_2-4_Spleen_S34,B2_1-4_Spleen_S5,B2_2-2_Spleen_S23,B2_3-3_Spleen_S18,B2_1-5_Spleen_S11
ENSMUST00000081591.7,1901.434,89.859,4987.761,4842.522,2661.587,681.852,3353.01,1140.713,3453.012,243.79,1709.29
ENSMUST00000151852.2,2.281,0.0,0.0,4.941,1.316,0.0,36.173,3.348,6.316,0.0,0.0
ENSMUST00000028288.5,3665.0,1893.0,5591.0,4386.859,4261.511,1293.0,5166.0,2708.0,3653.875,1189.0,1580.0
ENSMUST00020183249.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSMUST00000205636.2,2.073,3.099,2.089,3.219,0.0,0.0,2.072,0.0,0.0,0.0,1.096
ENSMUST00000027232.15,2890.312,1144.782,3836.023,3772.028,2072.644,1216.15,2672.307,2198.178,1149.372,944.522,1435.105
ENSMUST00000210972.2,0.0,0.0,44.382,34.483,14.501,0.0,0.0,25.56,25.968,3.533,0.0
ENSMUST00000024660.9,9208.411,322.172,13776.248,15431.31,13096.793,1748.018,11713.031,3576.555,6096.994,1367.382,3931.69
ENSMUST00000159901.8,405.222,568.695,150.494,0.0,0.0,370.607,231.493,137.579,0.0,24.292,36.706
ENSMUST00000035395.14,131.405,106.73,165.22,34.999,84.224,57.222,104.696,110.304,12.053,0.0,4.246
ENSMUST00000038608.14,792.42,421.148,1309.274,1169.716,1020.262,331.269,992.5,593.602,563.845,166.161,415.521
ENSMUST00020183103.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000149023.2,0.0,0.0,8.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000219651.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000228529.2,11.0,0.0,26.0,16.0,18.0,0.0,39.0,36.0,23.0,4.0,39.0
ENSMUST00000159615.2,1513.77,538.949,1861.865,1537.303,832.922,712.978,1355.582,1135.528,909.136,448.266,889.222
ENSMUST00000209274.2,3.077,1.0,4.117,1.081,9.746,7.032,0.0,0.0,2.106,0.0,2.0
ENSMUST00000101568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000155643.2,1.017,0.0,0.0,0.0,5.495,0.0,0.0,0.0,6.115,0.0,0.0
ENSMUST00000195200.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000200141.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000175946.8,91.993,0.0,236.978,175.19,125.044,105.087,181.105,100.154,118.622,12.094,39.433
ENSMUST00000143260.2,26.0,5.0,36.825,55.801,20.0,17.0,6.08,33.0,16.326,0.0,20.0
ENSMUST00000152263.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000209662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000143120.2,0.0,0.0,0.0,0.0,3.133,0.0,0.0,0.0,2.047,0.0,0.0
ENSMUST00000116445.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000167611.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21,0.0,0.0,0.0
ENSMUST00000148766.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000196414.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000242968.1,0.0,0.0,7.067,0.0,1.155,0.0,0.0,0.0,0.0,12.0,1.943
ENSMUST00000233674.2,9.965,4.269,33.42,61.538,41.373,7.918,37.472,51.246,52.66,0.0,21.795
ENSMUST00000186828.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000200322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000173490.8,2747.463,1746.799,2903.471,2199.749,1547.074,1313.257,2369.793,2711.58,856.834,1040.533,1084.504
ENSMUST00000234119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000227715.2,3.783,0.0,9.829,5.821,0.0,9.6,0.0,2.228,0.0,0.0,0.0
ENSMUST00020181856.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000044660.6,3076.0,1591.0,3518.0,3037.0,2261.983,2147.0,3207.0,3663.0,1455.597,596.0,1322.0
ENSMUST00000219679.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000203293.2,21.0,18.0,19.0,19.0,5.0,17.0,5.0,14.0,5.0,22.0,6.0
ENSMUST00000120287.2,0.0,0.0,0.0,5.185,0.0,0.0,2.005,0.0,4.018,0.0,0.0
ENSMUST00000146051.8,2.439,0.0,15.16,7.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000221812.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000197018.2,4.265,0.0,11.014,16.949,25.194,0.0,30.217,0.0,23.991,0.0,7.262
ENSMUST00000234661.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000209282.2,0.0,0.0,6.047,20.684,13.278,0.0,8.289,0.0,17.152,0.0,1.198
ENSMUST00000188412.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000051087.16,0.0,0.0,0.0,0.0,1.177,0.0,0.0,0.0,1.341,0.0,0.0
ENSMUST00000029642.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ENSMUST00000122860.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.537,0.0
ENSMUST00000094276.5,0.0,0.0,199.137,505.886,572.053,0.0,254.043,28.51,726.291,0.0,36.687
ENSMUST00000016902.5,140.038,107.0,197.251,263.187,159.263,69.0,254.374,144.0,55.0,36.0,70.038
ENSMUST00000110512.4,264.577,43.0,53.627,73.743,51.234,76.0,71.815,123.923,0.0,102.477,54.0
ENSMUST00000148688.2,0.0,0.0,0.0,0.0,1.031,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000108448.8,358.402,73.2,399.175,218.385,200.128,0.0,624.398,286.109,359.914,140.891,576.509
ENSMUST00000114426.10,2340.252,977.934,3598.333,2567.197,1931.078,1276.339,2946.712,1261.678,1869.354,211.886,1043.603
ENSMUST00000202687.2,35.901,45.923,22.613,16.043,0.0,0.0,22.482,16.011,0.0,6.0,0.0
ENSMUST00000143919.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000230320.2,25.316,0.0,42.722,40.603,24.563,6.398,37.788,0.0,8.603,0.0,12.282
ENSMUST00000225401.2,115.282,296.651,616.648,328.307,177.397,0.0,252.296,662.7,290.769,65.447,332.86
ENSMUST00000187148.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000028603.10,1807.314,755.033,2796.338,3315.588,2378.37,662.787,1983.229,1137.725,1650.624,589.154,1495.496
ENSMUST00000096987.7,472.646,0.0,411.788,468.43,317.972,113.359,345.36,92.159,171.762,108.781,0.0
ENSMUST00000238723.2,31.74,0.0,64.107,56.61,53.467,0.0,53.69,56.994,80.696,21.562,20.519
ENSMUST00000027601.11,7411.319,3384.511,14752.162,9245.293,5433.036,2936.136,9755.414,5236.229,6415.232,856.701,4009.752
ENSMUST00000207737.2,0.0,0.0,16.677,0.0,3.648,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000214231.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUST00000176361.2,0.0,0.0,3.023,12.582,19.18,0.0,8.421,8.211,14.067,5.0,0.0
ENSMUST00000079697.10,8173.9,718.081,891.36,107.507,10060.549,151.907,4239.764,0.0,12252.24,370.856,40596.388
ENSMUST00000143063.2,0.0,0.0,0.0,0.0,0.0,0.0,3.351,0.0,0.0,0.0,1.07
ENSMUST00020181740.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000196619.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000110675.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000179239.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376,0.0,0.0
ENSMUST00000125422.8,0.0,0.0,9.212,30.143,9.771,1.48,0.0,0.0,3.1,14.218,0.0
ENSMUST00000123072.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000235710.2,0.0,0.0,13.488,7.085,5.687,0.0,0.0,7.021,1.855,0.0,0.0
ENSMUST00000132363.2,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000178040.2,,,,,,,,,,,
ENSMUST00000142124.2,10.0,0.0,13.0,9.0,21.0,0.0,16.0,1.0,23.0,0.0,12.0
ENSMUST00000205614.2,5.285,16.455,21.931,31.645,21.823,0.0,27.202,0.0,18.09,0.0,1.927
ENSMUST00000133498.2,77.509,2.218,84.97,107.096,37.972,52.726,34.268,43.431,29.167,0.0,2.877
ENSMUST00000071816.7,0.0,0.0,0.0,64.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000175872.8,0.0,18.375,0.0,62.041,0.0,70.168,7.323,11.635,0.0,0.0,0.0
ENSMUST00000205232.2,25.066,12.001,5.008,2.008,31.067,20.104,4.015,0.0,1.002,0.0,0.0
ENSMUST00000141739.2,57.357,23.421,112.674,85.519,66.529,34.862,52.011,48.357,31.177,5.616,45.929
ENSMUST00000141405.2,9.173,0.0,39.308,36.0,27.124,4.0,31.002,18.658,15.109,13.752,12.0
ENSMUST00000021828.6,51.375,43.819,74.044,98.194,73.67,54.876,68.861,87.665,24.889,49.0,41.0
ENSMUST00000117201.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000022428.13,1810.402,328.104,3221.797,4820.39,3966.35,61.69,1863.792,879.341,432.133,285.531,748.22
ENSMUST00000025411.9,12.0,0.0,21.717,8.0,13.913,0.0,17.0,5.0,3.0,7.0,4.0
ENSMUST00000120026.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000217501.2,22.808,20.0,24.76,9.886,38.921,0.0,13.786,29.679,15.328,0.0,21.0
ENSMUST00000220859.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000146227.9,0.0,0.0,45.782,16.016,46.68,0.0,105.157,72.291,0.0,0.0,0.0
ENSMUST00000130124.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSMUST00000239579.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000218426.2,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
ENSMUST00000020543.13,0.0,0.0,0.0,0.0,20.19,0.0,0.0,0.0,14.779,0.0,0.0
ENSMUST00000129243.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000146503.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000186396.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000194385.2,0.0,0.0,0.0,13.57,0.0,0.0,1.416,4.181,3.917,0.0,0.0
ENSMUST00000191658.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000197659.2,2.01,0.0,0.0,0.0,3.009,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000109537.2,33.597,13.198,75.711,28.818,22.286,17.832,49.688,16.426,0.0,13.705,0.0
ENSMUST00000140851.3,2.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
ENSMUST00000030474.12,886.826,561.219,959.733,858.913,408.899,395.301,939.865,747.303,244.65,634.422,525.872
ENSMUST00000224186.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000102904.10,6.0,1.0,0.0,3.0,7.563,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000228110.2,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000174420.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000209069.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000123422.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000186344.2,59.0,19.726,67.0,39.0,34.0,22.0,29.0,44.0,35.0,20.0,17.0
ENSMUST00000145643.2,0.0,0.0,4.177,17.742,6.363,0.0,2.065,2.09,7.821,0.0,6.14
ENSMUST00000186013.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000204164.2,256.073,30.25,302.802,256.095,178.839,113.759,166.752,227.088,134.236,26.62,73.323
ENSMUST00020181675.1,,,,,,,,,,,
ENSMUST00000191189.7,174.211,382.428,183.95,94.577,37.988,53.515,228.144,96.591,69.674,32.807,115.017
ENSMUST00000145652.2,9.0,18.0,24.0,13.0,10.0,11.0,26.0,13.0,14.0,7.0,7.0
ENSMUST00000199052.2,9.224,0.0,1.407,12.592,7.816,0.0,4.305,1.416,0.0,0.0,0.0
ENSMUST00000180991.3,159.0,56.0,418.0,359.0,198.0,79.0,334.0,192.0,202.0,45.0,170.0
ENSMUST00000149755.9,26.104,0.0,192.127,102.565,11.212,0.0,24.374,0.0,81.211,0.0,0.0
ENSMUST00020183010.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000208399.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSMUST00000133773.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000126130.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000077485.11,0.0,16.703,933.389,1573.463,738.252,765.197,508.078,0.0,420.392,0.0,270.87
ENSMUST00000205630.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000173688.2,458.604,423.089,725.175,607.078,200.332,427.556,511.869,568.636,132.077,361.696,506.199
ENSMUST00000244653.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000232198.2,0.0,0.0,17.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000190252.7,47.105,0.0,258.672,273.293,299.888,3.206,95.231,0.0,198.001,26.814,25.768
ENSMUST00000249280.1,,,,,,,,,,,
ENSMUST00000188212.2,0.0,0.0,0.0,0.0,1.566,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000129529.9,652.198,432.221,631.664,455.09,451.314,314.87,631.173,722.375,274.608,298.597,375.214
ENSMUST00000181378.3,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000145413.2,7.0,2.0,6.0,1.0,4.0,1.0,7.0,0.0,3.0,0.0,0.0
ENSMUST00000202980.2,829.763,920.119,1054.97,1156.685,715.595,365.635,696.333,988.069,537.394,322.178,545.34
ENSMUST00000172588.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
ENSMUST00000118997.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000147584.2,930.635,828.568,771.415,615.67,296.389,444.305,617.941,972.44,189.952,403.765,451.089
ENSMUST00000112387.9,37.56,47.363,76.683,99.641,89.295,10.161,57.806,13.963,57.343,0.0,0.0
ENSMUST00000226306.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000089745.11,10.777,3.065,48.631,27.863,42.977,7.152,22.019,0.0,46.158,6.133,0.0
ENSMUST00000168256.2,0.0,0.0,0.0,0.0,9.594,0.0,0.0,0.0,6.48,0.0,0.0
ENSMUST00000124284.2,0.0,0.0,3.455,9.069,5.354,0.0,3.396,0.0,9.886,0.0,0.0
ENSMUST00000224160.2,7.059,8.0,3.0,12.198,12.059,4.0,14.418,11.135,2.072,14.0,0.0
ENSMUST00000236749.2,7.76,16.879,52.864,17.99,29.24,0.0,4.794,19.151,35.261,0.0,7.474
ENSMUST00000121508.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000243837.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000239204.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000156224.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000240915.1,0.0,0.0,3.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0
ENSMUST00000162657.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000194985.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000245156.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000233790.2,323.055,221.872,319.134,357.041,218.12,177.956,381.452,225.016,111.487,242.261,95.683
ENSMUST00000004203.6,5215.346,2740.472,5816.335,4236.533,2859.726,2634.834,4801.396,4003.772,1888.295,1181.644,1866.744
ENSMUST00000070522.14,107.506,306.0,438.839,237.866,137.951,144.0,337.938,461.963,213.954,0.0,0.0
ENSMUST00000116081.3,3.762,0.0,3.073,10.427,6.239,7.158,2.036,6.147,0.0,10.149,1.022
ENSMUST00000117686.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000125281.2,0.0,0.0,0.0,0.0,4.232,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000174666.2,3327.847,1644.481,3697.326,2778.313,1982.695,1806.352,3213.497,3529.509,1190.15,1546.686,1811.284
ENSMUST00000228678.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000241665.1,0.0,0.0,0.0,0.0,0.0,10.555,0.0,17.204,0.0,0.0,0.0
ENSMUST00000163106.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000148441.2,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000053257.10,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000193638.6,27.752,0.0,105.48,24.201,75.233,18.934,31.586,33.737,23.472,2.616,25.485
ENSMUST00000245822.1,34.0,5.0,56.0,59.0,42.0,35.0,37.0,48.0,23.0,23.0,30.0
ENSMUST00000247318.1,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000141517.2,8.409,7.557,1.11,3.794,9.664,0.0,0.0,6.906,9.357,3.0,6.861
ENSMUST00000022464.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000205159.3,0.0,0.0,8.237,27.434,26.56,0.0,38.656,12.606,42.067,0.0,0.0
ENSMUST00000244932.1,0.0,0.0,0.0,0.0,1.848,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000191273.7,0.0,0.0,0.0,0.0,66.109,0.0,13.667,0.0,15.206,0.0,0.0
ENSMUST00000161093.8,1.143,16.163,5.674,6.745,9.311,0.0,27.344,0.0,30.084,0.0,0.0
ENSMUST00000237083.2,4.0,0.0,0.0,3.004,4.002,0.0,2.0,0.0,0.0,0.0,0.0
ENSMUST00000093715.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000238281.2,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
ENSMUST00000118873.2,0.0,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000093768.4,513.613,214.008,641.056,658.425,413.23,340.872,601.418,532.564,178.105,236.761,233.534
ENSMUST00000146546.2,0.0,0.0,0.0,8.337,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000102792.10,971.44,389.22,1137.012,980.639,442.949,311.881,741.653,692.513,328.411,209.831,398.529
ENSMUST00000243251.1,3.0,2.0,10.0,7.0,3.001,1.0,5.041,0.0,6.0,4.0,7.0
ENSMUST00000227385.2,10.209,0.0,32.408,14.998,15.059,5.902,63.373,1.401,5.698,33.812,18.542
ENSMUST00000179633.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000111532.4,255.172,245.405,392.733,396.435,526.541,211.908,338.52,298.231,371.42,189.953,202.553
ENSMUST00000149418.2,7.211,0.0,1.348,8.905,12.316,0.0,0.0,2.769,0.0,0.0,11.45
ENSMUST00000206633.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000216191.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000131842.2,32.187,7.747,17.699,15.4,22.436,15.781,25.693,45.169,7.736,25.07,7.999
ENSMUST00000232738.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000156818.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000196791.2,0.0,0.0,7.0,9.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0
ENSMUST00000087016.11,0.0,0.0,3.294,0.0,3.367,0.0,5.504,0.0,5.069,4.0,0.0
ENSMUST00000125113.9,0.0,0.0,4.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000211011.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
ENSMUST00000111820.4,186.0,48.0,324.197,411.485,471.211,78.0,317.547,157.0,405.644,77.0,140.342
ENSMUST00000031425.15,8.61,26.286,34.444,23.32,16.683,4.656,33.368,18.788,13.526,0.0,0.0
ENSMUST00000020258.10,1643.034,511.58,4952.327,4039.945,2553.086,985.092,3028.789,1843.365,2689.328,599.229,1933.078
ENSMUST00000220043.2,95.402,55.428,294.887,141.796,152.343,114.275,152.204,154.292,98.637,89.259,94.591
ENSMUST00000049572.15,5373.209,0.0,8224.76,6975.113,4887.353,0.0,5987.285,3722.0,4710.269,0.0,3539.908
ENSMUST00000186641.7,59.0,12.0,21.3,26.19,18.845,21.0,16.624,21.0,17.0,2.0,13.0
ENSMUST00000037145.8,7.0,0.0,24.0,6.0,3.0,0.0,3.0,16.0,2.0,0.0,0.0
ENSMUST00000025050.13,5082.867,2074.998,7146.653,6281.306,3962.03,2254.521,5339.372,3721.231,3215.85,685.571,2506.84
ENSMUST00000182980.8,1315.15,1046.404,1764.367,1776.847,1219.88,614.861,1837.803,1474.249,896.936,529.464,855.061
ENSMUST00000246551.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
ENSMUST00000233731.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
ENSMUST00000234467.2,6434.681,15375.254,522.528,5106.866,1763.331,5136.442,17616.728,7468.705,5016.941,10851.827,3301.709
ENSMUST00000156741.8,29.486,0.0,48.873,83.028,38.667,0.0,52.486,19.374,14.792,0.0,9.911
ENSMUST00000182935.8,1.07,0.0,0.0,1.103,0.0,2.114,0.0,3.952,0.0,0.0,0.0
ENSMUST00000216848.2,0.0,0.0,0.0,0.0,5.833,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000162109.8,733.465,729.44,1269.782,1156.801,520.873,372.892,1143.07,666.379,580.143,298.365,668.259
ENSMUST00000218737.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000161096.9,1.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0
ENSMUST00000210426.2,1.448,0.0,2.781,0.0,0.0,0.0,0.0,0.0,5.874,0.0,0.0
ENSMUST00000110523.2,0.0,7.0,4.0,19.0,8.241,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000173993.3,16.0,0.0,0.0,0.0,2.0,8.0,0.0,12.0,0.0,0.0,0.0
ENSMUST00000151463.2,0.0,0.0,1.002,0.0,3.133,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000181897.2,12.331,26.869,25.668,19.445,10.424,11.357,16.893,19.653,6.005,14.938,5.72
ENSMUST00000122308.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00020183483.1,,,,,,,,,,,
ENSMUST00000244324.1,38.951,0.0,38.347,15.155,3.624,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000197750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000236126.2,0.0,0.0,0.0,0.0,6.637,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000023686.15,3885.0,1466.0,5709.178,4858.0,3098.695,1377.0,4440.0,3468.0,2688.694,1313.0,2367.0
ENSMUST00000140264.8,3.768,0.0,2.19,2.721,20.158,0.0,3.142,0.0,14.016,0.0,0.0
ENSMUST00000188161.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000032069.8,0.0,0.0,0.0,326.696,0.0,0.0,81.165,0.0,0.0,0.0,0.0
ENSMUST00000125498.2,244.876,158.417,310.205,391.005,122.008,207.336,368.715,188.259,175.465,54.178,168.896
ENSMUST00000140388.2,0.0,0.0,10.568,16.294,3.008,0.0,13.799,0.0,0.0,0.0,0.0
ENSMUST00000227544.2,7.12,6.251,6.0,18.0,4.144,4.0,3.308,3.814,0.0,4.057,5.116
ENSMUST00020182589.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000155242.8,0.0,0.0,1.178,0.0,0.0,0.0,2.376,0.0,0.0,0.826,0.0
ENSMUST00000238262.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000141428.8,2.0,0.0,11.0,3.0,5.0,0.0,6.0,0.0,2.0,0.0,0.0
ENSMUST00000223884.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
